,E (iso),E (SOC),E (SOC+CFS),A (iso),A (SOC),A (SOC+CFS,S (iso),S (SOC),S (SOC+CFS
1358.4584584584586,-1.4210854715202004e-14,0.03043317518471156,0.04691568743392338,-0.3089356847239569,-0.223218126005639,0.35814258499257556,0.00022741636507200846,0.00018671991676021127,-0.00011884333375559997
1360.16016016016,1.4210854715202004e-14,0.030514442479685044,0.04701442186828331,-0.3093226795393947,-0.2235359185105136,0.3583448106770666,0.00022741636507200846,0.00018677970256639198,-0.00011883141565373345
1361.8618618618618,-0.0,0.030595696375883108,0.04711312464510797,-0.3097096743548326,-0.2238538126810401,0.35854701623704277,0.00022741636507202234,0.0001868394037763954,-0.00011881968076363214
1363.5635635635635,-1.4210854715202004e-14,0.03067693651468062,0.047211795467205775,-0.31009666917027046,-0.22417180837321607,0.35874920198296884,0.00022741636507200846,0.00018689902033836026,-0.00011880812783038319
1365.2652652652653,-0.0,0.03075816253959829,0.04731043403890567,-0.3104836639857083,-0.22448990544295244,0.3589513682236527,0.00022741636507202234,0.00018695855220214608,-0.00011879675567230685
1366.966966966967,-1.4210854715202004e-14,0.030839374096117922,0.04740904006634139,-0.3108706588011462,-0.22480810374607624,0.35915351526553724,0.00022741636507202234,0.00018701799931922225,-0.00011878556300352894
1368.6686686686687,-0.0,0.03092057083175348,0.047507613257309345,-0.3112576536165841,-0.2251264031383332,0.3593556434130541,0.00022741636507200846,0.000187077361642779,-0.00011877454868348958
1370.3703703703704,-0.0,0.031001752396051074,0.047606153321211764,-0.31164464843202194,-0.22544480347539098,0.35955775296876435,0.00022741636507200846,0.000187136639127658,-0.000118763711478162
1372.0720720720722,1.4210854715202004e-14,0.03108291844060318,0.04770465996924145,-0.3120316432474598,-0.22576330461284175,0.3597598442328997,0.00022741636507200846,0.0001871958317303246,-0.0001187530501532974
1373.7737737737739,-1.4210854715202004e-14,0.031164068619006002,0.04780313291419702,-0.31241863806289766,-0.22608190640620493,0.3599619175038206,0.00022741636507200846,0.0001872549394088957,-0.00011874256350564993
1375.4754754754756,-0.0,0.031245202586873688,0.04790157187062505,-0.3128056328783355,-0.22640060871093007,0.3601639730776637,0.00022741636507200846,0.00018731396212307017,-0.00011873225041431068
1377.1771771771773,1.4210854715202004e-14,0.03132632000179569,0.04799997655456423,-0.3131926276937734,-0.22671941138239957,0.36036601124897444,0.00022741636507203622,0.00018737289983419836,-0.0001187221097270208
1378.8788788788788,-0.0,0.031407420523365204,0.04809834668384383,-0.31357962250921123,-0.2270383142759313,0.3605680323099678,0.00022741636507202234,0.00018743175250518496,-0.00011871214014651243
1380.5805805805805,-1.4210854715202004e-14,0.03148850381320756,0.04819668197798421,-0.3139666173246491,-0.22735731724678154,0.3607700365507744,0.00022741636507200846,0.0001874905201005167,-0.00011870234057137496
1382.2822822822823,-0.0,0.03156956953488077,0.0482949821580263,-0.31435361214008695,-0.2276764201501473,0.3609720242598604,0.00022741636507200846,0.00018754920258627628,-0.00011869270990982894
1383.983983983984,-0.0,0.03165061735387553,0.048393246946687896,-0.3147406069555248,-0.22799562284116925,0.3611739957236407,0.00022741636507200846,0.00018760779993004517,-0.00011868324693563304
1385.6856856856857,-0.0,0.03173164693775732,0.0484914760683921,-0.31512760177096266,-0.22831492517493426,0.3613759512264081,0.00022741636507202234,0.00018766631210102858,-0.00011867395046337437
1387.3873873873874,-0.0,0.0318126579560527,0.048589669249182066,-0.3155145965864006,-0.22863432700647807,0.36157789105054305,0.00022741636507202234,0.00018772473906988885,-0.00011866481946121166
1389.0890890890892,-0.0,0.03189365008007883,0.048687826216593066,-0.31590159140183843,-0.22895382819078772,0.36177981547682664,0.00022741636507200846,0.00018778308080878714,-0.00011865585279378921
1390.7907907907909,-0.0,0.031974622983312884,0.04878594669992253,-0.3162885862172763,-0.22927342858280428,0.36198172478377516,0.00022741636507203622,0.00018784133729146668,-0.00011864704926342617
1392.4924924924926,-2.842170943040401e-14,0.03205557634102263,0.0488840304300453,-0.3166755810327142,-0.22959312803742538,0.36218361924809356,0.00022741636507203622,0.00018789950849314174,-0.00011863840780514112
1394.1941941941943,-2.842170943040401e-14,0.032136509830507975,0.048982077139413605,-0.31706257584815206,-0.22991292640950767,0.36238549914467355,0.00022741636507200846,0.000187957594390456,-0.00011862992726106858
1395.895895895896,2.842170943040401e-14,0.032217423130902034,0.04908008656218499,-0.3174495706635899,-0.23023282355386934,0.3625873647462794,0.00022741636507200846,0.00018801559496153808,-0.00011862160659530108
1397.5975975975975,-5.684341886080802e-14,0.032298315923327436,0.049178058433923866,-0.3178365654790277,-0.23055281932529265,0.36278921632427713,0.00022741636507200846,0.00018807351018601537,-0.00011861344469932256
